,Unnamed: 0,tweet,bias
1144,0,"RT @k_ovfefe2: He's going to skip the town hall and the next debate, isn't he?
",N
1145,0,"And this is Trump drinking water. https://t.co/6tlhLBmEwP
",N
1146,0,"Here we fo, the President is having a debate with a stupid, biased little bitch of a person. #TrumpTownHall
",R
1147,0,"RT @notcapnamerica: How would you not remember?
",N
1148,0,"RT @LolOverruled: Trump is not answering whether he had a COVID test on the day of the debate lmao
",L
1149,0,"when the iowa city cops asked if i was drinking underage.
",N
1150,0,"Pretty much sums up every debate I've ever watched https://t.co/QJVNv90Sxu
",N
1151,0,"RT @TomasMorales_iv: Trump is at another one-sided debate.
",L
1152,0,"Yup. Also, falsely tries to equate Wimbledon, the Super bowl of #tennis with the equivalent of playoff games.
",N
1153,0,"Trump, pressed, made clear he did not get tested before debate - and says insanely 85% of people who do wear a mask get covid
",L
1154,0,"RT @Braunger: DOES TP GO OVER OR UNDER THE ROLL?! ANSWER ME!!! https://t.co/JyB6Q1a3aV
",N
1155,0,"TRUMP LIVE speech at Town Hall - Debate 2 Replacement https://t.co/YISEhntFCY via @YouTube
",N
1156,0,"@BuzzPatterson Is this a debate between Trump and Guthrie or will the audience be able to ask questions?
",N
1157,0,"Trump and Biden having town halls at the same time on different channels instead of a debate is so childish
",N
1158,0,"Guthrie wants to debate, not host a Townhall.
",N
1159,0,"Spending 10 minutes on masks at the NBC townhall debate and annoying gotcha questions... geez
",R
1160,0,"Ok the @SavannahGuthrie vs. @realDonaldTrump debate is lit
",N
1162,0,"What markets are getting the Biden debate? Here in El Paso, Texas, it's listed on the cable guide but #KVIA @abcnews are showing local news.
",N
1163,0,"He opens his mouth. Lies. No, he did not test the day of the debate.
",L
1164,0,"RT @Swerdlick: Guthrie asks the president if he took a covid test the day of the debate. He says: ""I don't know, I don't remember.""
",N
1165,0,"watching both town halls simultaneously at full volume to simulate a second debate
",N
1166,0,"RT @swin24: Literally the answer to any question
",N
1167,0,"RT @PollWatch2020: Guthrie wants to debate, not host a Townhall.
",R
1168,0,"#TrumpTownHall 
",N
1169,0,"RT @katiefitzpat: Vancouver's rise in ""crime"" is a rise in visible poverty https://t.co/1Du4aBOC4z
",L
1170,0,"Confirmed 100% whoops tweet by @FrankLuntz.
",N
1171,0,"@stridinstrider @karentotten In Utah we have a local debate for CD3 on the air instead.
",N
1172,0,"RT @MNateShyamalan: gonna put two tvs across from each other and pretend that it is a normal debate and that everything is ok :)
",N
1173,0,"bitch is there a debate rn?
",N
1174,0,"RT @tthrasher23: Welcome to the @SavannahGuthrie vs @realDonaldTrump debate!!!
",N
1175,0,"Fine you don't remember. Ask him if he'll allow doctors to tell us!!!
",N
1176,0,"@nbc is this a mask debate or a town hall
",N
1177,0,"FFS is this the great mask debate or are we going to get to the town hall questions?
",N
1178,0,"If you play both town halls at the same time with the volume on, it approximates what the 2nd debate would have been like
",N
1179,0,"Testing on the day of the debate is meaningless. #TownHalls
",N
1180,0,"Also Trump: I have ""one of the great memories of all time""
",N
1181,0,"This is actually no different from the debate a couple weeks ago. Both talking over each other. #Debate2020 https://t.co/bfGh1lICcO
",N
1182,0,"Having 2 town halls instead of a 2nd debate is so ridiculous
",N
1184,0,"RT @kathrynw5: Also Trump: I have ""one of the great memories of all time"" https://t.co/z7cpm2mE93
",N
1185,0,"This is prob why no debate, they knew what was coming.
",N
1186,0,"@flixbf i constantly debate mine
",N
1187,0,"lmao and this is what he wanted.
",N
1188,0,"@amyriscool @benyt Exactly.  And that's why if he has a good Town Hall tonight, I expect he won't debate next week.
",N
1189,0,"Wow watching Joe on ABC is so much better than the debate!
",L
1190,0,"RT @Riles23: when the iowa city cops asked if i was drinking underage. https://t.co/uimiOqK0KF
",N
1191,0,"RT @virginianpilot: The would-be moderator for the canceled presidential debate has been suspended by C-SPAN.
",N
1192,0,"He is truly incredible and making @NBCNews look dumb af
",R
1193,0,"Savannah dear, dont EVEN think you can take Trump down on a statistic debate. He is MUCH more informed than you.
",R
1194,0,"Is @SavannahGuthrie going to debate @realDonaldTrump for an hour or will we hear from the citizens? @NBCNews @MSNBC
",N
1195,0,"#TrumpTownHall What is this, the mask debate? Stupid. Move on
",R
1196,0,"Is this a town hall or is it a debate between Guthrie and Trump?
",R
1197,0,"I f*cking guarantee you Trump knew he was positive and was hoping to infect Joe Biden with Covid. Guarantee it.
",L
1198,0,"Biden is winning the debate. #TrumpIsALaughingStock #JoeWillLeadUs https://t.co/avA0REqmQp
",L
1199,0,"Anyone else watching the Trump/Guthrie debate?
",N
1200,0,"@JoeBiden @ABC Why did you insist on a VIRTUAL debate when you are now in a town hall setting????
",R
1201,0,"@atrupar Biden should not go to third debate
",R
1202,0,"Watching Biden now
",N
1203,0,"I thought it was a town hall or is he going to have to go up against savanna.   Is she his debate person tonight??
",N
1204,0,"Who's watching the town hall? So far this is a debate not a town hall.
",N
1205,0,"RT @Jonas_EJ: Spoiler: Malliotakis lied, disrupted, and lied some more they had to cut her mic. #NY11 https://t.co/7GzqwM9GjM
",L
1206,0,"RT @briantylercohen: lmao and this is what he wanted.
",N
1207,0,"This is off to a ridiculous start.
",N
1208,0,"RT @kathrynw5: Also Trump: I have ""one of the great memories of all time""
",N
1209,0,"@BrandonStraka @MsBlaireWhite Link for the debate?
",N
1210,0,"Is this a debate or a town hall?
",N
1211,0,"Also, Trump is flagrantly irresponsible.
",L
1212,0,"RT @paulfeig: Good god, do you EVER stop crying??? #VoteHimTheFuckOut #PLEASE
",L
1213,0,"anyhow I'm watching the Trump town hall, because him debating a moderator is the real debate anyway
",L
1214,0,"Yeah. Okay
",N
1215,0,"RT @Roshan_Rinaldi: What a small, petty little man.
",N
1216,0,"We the people of still a free country demand a debate. #TRUMP2020ToSaveAmerica
",R
1217,0,"Yes you know a lot about lying #TrumpLiesMatter
",L
1218,0,"RT @zerohedge: Hey Newsweek, you may want to fact check your ""fakecheck""
",R
1219,0,"Savannah Guthrie is a great interviewer. Much much better than any of the debate moderators, imho #NBC #debate
",N
1220,0,"@xkellie79 @rbeck425 @realDonaldTrump @cspan Well, I guess you got me with your riveting debate of policy and actions.
",N
1221,0,"The Gemini in him is happier than a pig in shit.
",N
1222,0,"@JordanChariton He was positive before the debate. History will reveal.
",N
1223,0,"I wrote this about four years ago.  Reupping it as background for the #Section230 debate.
",N
1224,0,"Good grief, Amy.
",N
1225,0,"fucking trash
",N
1226,0,"Town Hall - Debate 2 Replacement is already a joke.  Enough of your stupid questions lady!
",N
1227,0,"I thought this was cancelled?
",N
1228,0,"That is a no
",N
1229,0,"@TheLeoTerrell @realDonaldTrump @NBCNews Trump is in a debate with Guthrie. This is not a townhall.
",N
1230,0,"is this a fucking joke
",N
1231,0,"Enjoying Trump debate Savannah Gutherie.
",N
1232,0,"#Election2020 @SavannahGuthrie is doing an outstanding job getting the facts, everyone should be watching
",N
1233,0,"Pour one out for the dozens of Obama judicial nominees who went unconfirmed due to McConnell use of the filibuster
",L
1234,0,"RT @RobDenBleyker: If you play both town halls at the same time with the volume on, it approximates what the 2nd debate would have been like
",N
1235,0,"RT @DC_Draino: This aged like milk
",N
1236,0,"Shut up Savanah.  Is this your debate?   Did not know you were running for office.
",N
1237,0,"RT @MeidasEric: So he broke the rules. There should be no more debates. https://t.co/BmGzKBusOw
",L
1238,0,"RT @fox13: Follow @BenWinslow for live updates of the debate tonight. Head to our Facebook page or website to watch!
",N
1239,0,"This is the Donald Trump I wanted to see at the debate #TownHall
",N
1240,0,"Guess there is a debate tonight after all! 
",N
1241,0,"This #TrumpTownHall has turned into a debate.
",N
1242,0,"What a shit show this president is.
",L
1243,0,"RT @KyleKulinski: VOTE FOR SHAHID!
",L
1244,0,"This is actually no different from the debate a couple weeks ago. Both talking over each other. #Debate2020  #TownHall #TownHalls
",N
1245,0,"Every so often I need to remind myself that there are people who genuinely think that Joe Biden is tough and cool.
",R
1246,0,"Good fucking lord @NBCNews really fucked up thinking this townhall was a good idea.
",L
1247,0,"Incredible
",N
1248,0,"Why Republican Town Hall debate is not posting on public tv channel?!? https://t.co/1oj3cNVZKn
",L
1249,0,"RT @ColumbiaBugle: The Debate Commission is a corrupt joke.
",R
1250,0,"RT @AndrewHClark: Guess there is a debate tonight after all! 
",N
1251,0,"RT @Zac_Petkanas: is this a fucking joke
",N
1252,0,"He should every year this isnt a debate this is fact
",N
1253,0,"Can we get to the debate on policies and not on a mask?
",N
1254,0,"At least Trump only has to debate one person tonight
",N
1255,0,"So I thought this was supposed to be a town hall!!! Not a debate between the President and Savannah Gutherie. Where does this woman get off?
",R
1256,0,"RT @WendyMomofbest3: GOOD LUCK WITH LIAR LIAR !!!! I am with @GStephanopoulos and @ABC
",L
1257,0,"@SavannahGuthrie for every debate moderator.
",N
1258,0,"#JoeBidenTownHall Where is the TRUMP DEBATE, @TWITTER
",R
1259,0,"RT @Wanzi_G: He should every year this isnt a debate this is fact
",N
1260,0,"well okay then...that's crystal clear.
",N
1261,0,"RT @Zac_Petkanas: is this a fucking joke https://t.co/dyth6Sylgv
",N
1262,0,"Maybe he could call a ""friend"" and ask.....
",N
1263,0,"Is this a fn debate between lib hag Savannah Guthrie &amp; Trump or a townhall?! Wtf. #TrumpTownHall
",R
1264,0,"@BoSnerdley She went to the Chris Wallace school of debate moderator
",N
1265,0,"@SharylAttkisson I guess there was a debate tonight after all.
",N
1266,0,"He did not take it.
",N
1267,0,"All in one place: Our live roundup makes it easy to follow what's happening in the dueling Trump &amp; Biden town halls https://t.co/J9IsKg2A70
",N
1268,0,"@SharylAttkisson 12 minutes in and still debating mask. Why have people there for a 2 person debate
",N
1269,0,"Biden corruption
",R
1270,0,"Go on. https://t.co/LBEp55Z1hJ
",N
1271,0,"RT @NickFor46: Was probably out partying with #ByeTiffany
",N
1272,0,"What is wrong with this NBC woman??!! Is this Debate #2 or a Town Hall? @realDonaldTrump
",R
1273,0,"@HelenKennedy Come on! They aren't even showing me Biden on my ABC station! I am seeing Iowa debate! I am in IL!
",N
1274,0,"Both for $200, please.
",N
1275,0,"Ask him if he'll instruct his doctors to tell us!!!!! I'm not a journalist but it's easy to corner him.
",N
1276,0,"Trump lies on NBC @chucktodd
",L
1277,0,"RT @briantylercohen: lmao and this is what he wanted. https://t.co/bWCefpnVMe
",N
1278,0,"Is this a Town Hall or a debate between @realDonaldTrump and @SavannahGuthrie ? #TrumpTownHall #TownHall
",R
1279,0,"@realDonaldTrump LIAR, it's because the RepubliKKK, are trying to shove thru  money for the rich! DEBATE COWARD!
",L
1280,0,"Would love to hear from voters rather than hear Savannah Guthrie debate Donald Trump.
",R
1281,0,"Great to see electoral debates include discourse on racism. 
",N
1282,0,"RT @fairtax2011: @BuzzPatterson Is this a debate between Trump and Guthrie or will the audience be able to ask questions?
",R
1283,0,"RT @todd_belt: Dueling simultaneous town halls instead of a debate is a terrible idea.
",N
1284,0,"Is there anything more divisive than this @NBC scheduling? 
",N
1285,0,"This is the second debate. Msm subbing in for Biden full stop. #CrowderTownHall
",R
1286,0,"You say dumb luck the rest of optimists call it a miracle.
",N
1287,0,"RT @lewis_goodall: To be clear, a negative debate test is required by the debate commission.
",N
1288,0,"RT @digby56: He did not take it.
",N
1289,0,"This should be happening right now, but instead the two old men are hiding from each other on different networks.
",N
1290,0,"RT @Tombstone1954: This is the guy they picked to moderate the second presidential debate.
",N
1291,0,"@SavannahGuthrie This is a town hall not a debate, please have some respect.
",N
1292,0,"let me tweet this debate thing
",N
1293,0,"@SharylAttkisson The debate is between this little no name person from NBC and the President.
",R
1294,0,"I thought a town hall was people asking questions? Not a debate with a host?
",N
1295,0,"Is this a debate? Is she standing in for Joe tonight?
",R
1296,0,"RT @KassandraKitson: Big yikes
",N
1297,0,"@JoeBiden Can we get a debate between you and @realDonaldTrump moderated by a Minecraft villager? Pretty please??
",N
1298,0,"@mviser @brianstelter Because they gave a bogus certification to the debate commission.
",R
1299,0,"RT @paulfeig: Good god, do you EVER stop crying??? #VoteHimTheFuckOut #PLEASE https://t.co/TwBe4eeXmQ
",L
1300,0,"who let @SavannahGuthrie moderate this debate. awful.
",R
1301,0,"Someone do the zodiac signs as which debate they chose to watch
",N
1302,0,"RT @ehforgetit: Trump: 4 Years in, and he Doesn't Know Anything
",L
1303,0,"glad he cleared this up
",N
1304,0,"@RadEmpanada &amp; @MLUK1917 You guys need a debate moderator.
",N
1305,0,"RT @Tierney_Megan: Pour one out for the dozens of Obama judicial nominees who went unconfirmed due to McConnell use of the filibuster
",L
1306,0,"@jaketapper This is why NBC should NOT have agreed to an interview but rather a debate.... ABC also....
",N
1307,0,"cc: everyone who freaked out about this event. Trump is facing tougher scrutiny than he did at the first debate.
",L
1308,0,"Wish I had 5 dollars for every time she asked ""did you test positive the day of the debate?""
",N
1309,0,"Miss you @chrislhayes
",N
